text,label
An unauthorized payment is in my app,card_payment_not_recognised
"My card's expiring, what happens now?",card_about_to_expire
Why are my payments not working and show pending?,pending_card_payment
"I'm interested in using fiat currencies, which do you support?",fiat_currency_support
Why are you charging me for ATM withdrawal? It has always been free before.,cash_withdrawal_charge
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,transfer_fee_charged
I'm worried that my card has been compromised because I see a payment that I didn't make.,card_payment_not_recognised
I need to stop a transaction that I made.,cancel_transfer
What do I do to lock my phone after losing it so my account isn't accessed,lost_or_stolen_phone
Why is there a fee associated with card use?,card_payment_fee_charged
What is the timeframe for a transfer in Europe?,transfer_timing
What is this strange payment in my account?,card_payment_not_recognised
How long will it take to get to the US?,card_delivery_estimate
Is there restrictions on where I can use my card?,card_acceptance
I would like to order a disposable virtual card. How can I do this?,get_disposable_virtual_card
"This is URGENT, I typed the wrong payment information for a payment I needed to make and have clicked send, I need to reverse the transaction immediately.",cancel_transfer
My card is about to expire.  How do I order another?,card_about_to_expire
There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,card_payment_not_recognised
Why did my payment get declined?,declined_transfer
What is the amount of disposable cards I can have each day?,disposable_card_limits
"When I got cash, my exchange rate was off.",wrong_exchange_rate_for_cash_withdrawal
"I had a cheque deposited, but I still haven't seen the cash.",balance_not_updated_after_cheque_or_cash_deposit
What's up with the fee for getting cash?,cash_withdrawal_charge
Send me my card now! ASAP,card_delivery_estimate
Who can have access to top up my account?,topping_up_by_card
Now that I live in the US how can I get a card?,country_support
I am inquiring about a $1 charge on my statement.,extra_charge_on_statement
where is card accepted,card_acceptance
Is there a limit on how many times I can use a disposable card?,disposable_card_limits
Why was my request for cash declined?,declined_cash_withdrawal
Can you tell me how to link one of your cards that I already have?,card_linking
How is my ATM deposit not available yet?,pending_cash_withdrawal
Is there a disposable virtual card I can order?,get_disposable_virtual_card
What is the process for unlocking the pin?,pin_blocked
Is there a location near me that i can change my PIN?,change_pin
What amount can I top-up?,top_up_limits
I see a direct debit transaction in my app that I didn't make.,direct_debit_payment_not_recognised
HELP. My account has been deducted already and the Seller says they haven't received the money yet? When can they expect it?,reverted_card_payment?
Why can't I see my top up?,topping_up_by_card
I would like to purchase another card.,getting_spare_card
How much do I have to pay if I want to transfer money?,transfer_fee_charged
Where can I find a Mastercard ATM?,atm_support
I asked for 100 but only got 20.,wrong_amount_of_cash_received
I'm looking to get an additional card.,getting_spare_card
Why did my my transfer get declined?,declined_transfer
I think I was double charged,transaction_charged_twice
Are SWIFT Transfers available at this bank?,top_up_by_bank_transfer_charge
I want to change my address.,edit_personal_details
"I would like to top up via credit card, which credit cards do you support?",supported_cards_and_currencies
"Help, I need to top up my account. Where do I send a check?",top_up_by_cash_or_cheque
"When I attempted to make a transfer, it failed.",failed_transfer
I didn't get all the cash I asked for,wrong_amount_of_cash_received
"
How do I unblock my PIN?",pin_blocked
"Would I be able to get another card for my account, so I could give one to my daughter?",getting_spare_card
Help my prove my identity.,unable_to_verify_identity
How do I troubleshoot Google pay top up?,apple_pay_or_google_pay
i disagree with a charge,card_payment_not_recognised
What should I do if my physical card isn't working?,card_not_working
Can you explain to me the way to verify my top up has gone through?,verify_top_up
I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal
You advertise no fee when paying with a card then my statement shows a fee.,card_payment_fee_charged
The exchange rate for my withdrawal isn't correct and doesn't match the actual exchange rate.,wrong_exchange_rate_for_cash_withdrawal
If I don't want a physical card can i get a virtual version?,getting_virtual_card
After purchasing an item I noticed the exchange rate was incorrect.,card_payment_wrong_exchange_rate
I did not do this payment,card_payment_not_recognised
I transferred some cash and it didn't arrive,transfer_not_received_by_recipient
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,card_payment_fee_charged
Where can I reset the passcode?,passcode_forgotten
There's a duplicate charge on my account?,transaction_charged_twice
I have been charged twice for the same thing!,transaction_charged_twice
Why am I unable to take money from my card but the statement says the transaction is still pending?,pending_cash_withdrawal
Did  my transfer fail?,failed_transfer
I can't do the verification.,why_verify_identity
How are the exchange rates determined?,exchange_rate
I tried to get cash out of the ATM but it is taking too long,pending_cash_withdrawal
How are exchange rates calculated?,exchange_rate
"I am seeing a weird payment showing up that I know I did not make, how can I get it cancelled?",direct_debit_payment_not_recognised
Is it possible to change from AUD to GBP?,exchange_via_app
How do I activate a card?,activate_my_card
How can I top-up my limit?,top_up_limits
I didn't cancel my top-up.,top_up_reverted
How do I top up using my Apple Watch?,apple_pay_or_google_pay
Why hasn't my cash been deposited yet?,balance_not_updated_after_cheque_or_cash_deposit
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund
I made a payment and it is showing up twice,transaction_charged_twice
I am seeing in the App a some cash withdrawal that does not belong to me,cash_withdrawal_not_recognised
I just got my new card and tried using it and it was declined?,declined_card_payment
How come my card payment is still pending?,pending_card_payment
Is there a fee for sending additional cards?,getting_spare_card
Where do I get a disposable card,get_disposable_virtual_card
I'm not okay with this fee on my statement.,extra_charge_on_statement
It won't let me activate my card.,activate_my_card
What am i missing to verify my id?,unable_to_verify_identity
What do I do to activate my new card?,activate_my_card
why was my transfer declined,declined_transfer
Can i choose a specific delivery date?,card_delivery_estimate
Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.,cancel_transfer
How do I take a block off my card?,pin_blocked
"If my salary is in GBP, do I need to do something?",receiving_money
Why did I only receive this much currency?,wrong_exchange_rate_for_cash_withdrawal
How long does a transfer take to reach one's account.,transfer_timing
What does it mean when it says I have a payment pending?,pending_card_payment
"I found my card, how can I use it again?",card_linking
Can you tell me where my readily available cash has come from?,verify_source_of_funds
What do I do if I see a transaction on my card that I don't recall making?,card_payment_not_recognised
why does it take so long to verify my id,unable_to_verify_identity
Please provide currency exchange rates,exchange_charge
How do I activate my card so I can start using it?,activate_my_card
"I did not get my virtual card yet, Why?",getting_virtual_card
I could not get my card to work at a shop.,declined_card_payment
What if I need multiple disposable cards?,disposable_card_limits
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,compromised_card
Need to report a change of address.,edit_personal_details
Can you show me how to top up with Google play?,apple_pay_or_google_pay
My top-up was reverted by the app.,top_up_reverted
"Next month my card will expire, do I need to order a new one?",card_about_to_expire
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment
"I bought something and received it, but the payment went back to my account. Is the seller okay?",reverted_card_payment?
Do I get a card to keep in my wallet?,order_physical_card
Why hasn't the transaction I did arrive yet?,transfer_not_received_by_recipient
Any hidden fees associated with the international card if money is added?,top_up_by_card_charge
I have tried to use my card several times and it does not work.,card_not_working
What is the wait time until money reaches my account?,transfer_timing
When will the transfer be completed?,pending_transfer
What are the disposable cards for?,get_disposable_virtual_card
Why did I get charged a fee for transferring money?,transfer_fee_charged
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,balance_not_updated_after_bank_transfer
why couldn't I use my card at a store?,declined_card_payment
Are there limits on auto top-up?,automatic_top_up
"I'd rather not use my physical card, how can I get a virtual card?",getting_virtual_card
I can't get my Google Pay Top to work. Are there any issues on your end?,apple_pay_or_google_pay
I got an cancellation error when I was topping up.,top_up_reverted
I need a new card.,getting_spare_card
Is it possible to open an account for my children?,age_limit
How many years old do I have to be?,age_limit
I already have an account. Why can't I use it unless my identity is verified?,why_verify_identity
I sent money to a person and they haven't received the payment yet.,transfer_not_received_by_recipient
What if I type in the wrong PIN too many times?,pin_blocked
how to get a new card in china,card_about_to_expire
When do i get charged a fee for using the card?,card_payment_fee_charged
"I had a seller reach out to me saying my money didn't come through to them, but I'm sure it was removed from my account. Can you figure out what the deal is here?",reverted_card_payment?
Will I be charged if I use European bank card for top up?,top_up_by_card_charge
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,card_not_working
I want to revert this mornings transaction.,cancel_transfer
Why would my top up be reverted?,top_up_reverted
think someone is using my card with permission,compromised_card
I think someone may be using my card.,compromised_card
How can I withdraw money?,atm_support
Where am I able to get my PIN unblocked?,pin_blocked
Do I have to use bank approved ATM's,atm_support
A refund is taking too long.,Refund_not_showing_up
I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,cancel_transfer
An ATM machine didn't give me back my card.,card_swallowed
My salary is in GBP; how can I note this in the app?,receiving_money
I need to get visa and mastercard,visa_or_mastercard
Can you tell me how to order a virtual card?,getting_virtual_card
Why is my beneficiary not allowed?,beneficiary_not_allowed
"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",pending_cash_withdrawal
Why can't I withdraw cash from this ATM?,declined_cash_withdrawal
Can I get a full list of instructions for identity checks?,verify_my_identity
My transfer was declined. Why did this happen?,declined_transfer
How can I receive a virtual card?,getting_virtual_card
Will you charge me for exchanging foreign currencies?,exchange_charge
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,cash_withdrawal_not_recognised
This place has been too much work so I'd just like to close out my account & be done.,terminate_account
Are there any ATM's near me that accept this card?,atm_support
What other methods are there to verify my identity?,why_verify_identity
Under what condition will my payment revert?,reverted_card_payment?
I would like to order a virtual card.,getting_virtual_card
"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",card_payment_not_recognised
why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,supported_cards_and_currencies
will you be able to activate my card,activate_my_card
I ordered something online a while ago and I haven't gotten it. I would like a refund.,request_refund
What is the extra  €1 fee in my statement,extra_charge_on_statement
How much do I have to pay to accept an international transfer?,exchange_charge
This debit is not my transcation. How do I get my money out back?,direct_debit_payment_not_recognised
How do I use the app if I don't have my phone with me?,lost_or_stolen_phone
Can I request a physical card?,order_physical_card
"How long does a transfer to another country normally take? I check over and over again and see that my transfer is still pending. It's 2018, nothing should take this long. I have confirmed my account information, so there is no error. What is the hold up?",pending_transfer
Please delete my account immediately.,terminate_account
"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",pending_cash_withdrawal
I would like to know how to transfer money into my account.,transfer_into_account
"Since my card is about to expire, I need a new one.",card_about_to_expire
Can I have a refund for one of your products?,request_refund
Do I have to pay any fees in order to receive money?,top_up_by_bank_transfer_charge
Is the exchange rate the same on weekends as the weekdays?,exchange_rate
Why was I charged an extra fee when doing a transfer?,transfer_fee_charged
My card got stuck in an ATM.,card_swallowed
Are you sure when the withdrawal will show?,pending_cash_withdrawal
What do I do if my phone is stolen?,lost_or_stolen_phone
How many top-ups am I allowed to do?,top_up_limits
where do i go to transfer money from one account to this one,transfer_into_account
Can I exchange to EUR?,fiat_currency_support
How do I know when my card will arrive?,card_arrival
Why is my payment pending?,pending_card_payment
How to receive the actual card,order_physical_card
Physical cards are what I need more of,getting_spare_card
Why do you ask for top-up verification?,verify_top_up
How can I dispute a direct debit charge on my account?,direct_debit_payment_not_recognised
Which locations can I withdraw money from?,atm_support
Can cash be used in physical locations to top up?,top_up_by_cash_or_cheque
there is money in my account that i didnt put there,cash_withdrawal_not_recognised
How to access my virtual card,getting_virtual_card
cancel my account,terminate_account
"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",Refund_not_showing_up
What is the youngest age in order to have an account?,age_limit
Will this card work all over the world?,card_acceptance
Why do you need so much id info from me?,why_verify_identity
Help!  I can't find my card.,lost_or_stolen_card
can I have a non virtual card?,order_physical_card
"Hi, I tried to top up my card today and it did not work. I have tried it in the past and it worked just fine but it won't do it anymore. Can you help me out?",top_up_failed
I accidentally made a payment to a wrong account. What should I do?,cancel_transfer
Where do I order a disposable virtual card?,get_disposable_virtual_card
Please tell me how to get a refund for something I bought.,request_refund
I am still waiting for a money transfer to show,pending_transfer
I have made several unsuccessful attempts to make a transfer.  I'm getting frustrated at getting error messages and it not going through.,beneficiary_not_allowed
I had to pay a pound more than I anticipated!,extra_charge_on_statement
I need help from someone in your department with finding my nearest ATM.,atm_support
With what currencies can I add money?,supported_cards_and_currencies
"My withdrawal is pending, why?",pending_cash_withdrawal
I completed a transfer that isn't showing up on my account.,balance_not_updated_after_bank_transfer
I got a €1 extra fee in my statement,extra_charge_on_statement
Cash I did not get showed up in my account,cash_withdrawal_not_recognised
I want a virtual card!,getting_virtual_card
What is the disposable card for?,get_disposable_virtual_card
Can I exchange from USD to GBP?,exchange_via_app
I have tried transferring money numerous times.  All I keep getting is an error message.  Can you tell me what is going on and how this van be fixed?,beneficiary_not_allowed
I requested a refund from a merchant days ago but I do not see it in my account.,Refund_not_showing_up
Are there any hindrances to using a disposable virtual card?,disposable_card_limits
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,card_payment_fee_charged
"I made a cash deposit, but it hasn't shown up in my balance yet.",balance_not_updated_after_cheque_or_cash_deposit
How much does it cost to top up a US-issued card?,top_up_by_card_charge
where exactly does money come from,verify_source_of_funds
how much is the fee for topping by card,top_up_by_card_charge
Is there a reason that the ATM declined my transaction?,declined_cash_withdrawal
How can get a Visa card?,visa_or_mastercard
Please explain why the transfers shows up as pending?,pending_transfer
I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?,top_up_failed
What countries do your accounts send and receive to?,country_support
I want to transfer money. How do I do that for my account?,transfer_into_account
Why on earth do you need so much personal id info from me?,why_verify_identity
"Do I have to top up in euros if I use a card, or can I use a different currency?",supported_cards_and_currencies
I tried to withdraw money but I was declined!,declined_cash_withdrawal
Is it possible to get a physical card?,order_physical_card
You operate in which countries?,country_support
Will I be charged if someone needs to send me money?,top_up_by_bank_transfer_charge
How do I cancel a transaction?,cancel_transfer
what do I need to do if the ATM kept my card?,card_swallowed
What happened to the money that I deposited?,top_up_reverted
How do I receive money from someone?,receiving_money
How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,wrong_amount_of_cash_received
I don't recognize the direct debit payment on my account.,direct_debit_payment_not_recognised
"When getting my ID checked, what are the steps involved?",verify_my_identity
How can I create another card linked to this account?,getting_spare_card
What are the rules for using disposable virtual cards?,disposable_card_limits
I need to transfer money to my account from another bank,transfer_into_account
How can many disposable cards can I have per day?,disposable_card_limits
The ATM at Metro bank on High St. Kensington didn't return my card. What should I do now that the bank is closed?,card_swallowed
How quickly can I transfer something to China?,transfer_timing
What's the limit on automatic top-up?,automatic_top_up
I wanted to purchase something online but the payment was returned back to me. This has been going on for a couple of weeks. Please tell me what is going on here?,reverted_card_payment?
How can I change the currency I'm exchanging from AUD to GBP?,exchange_via_app
Why didn't my card payment work?,declined_card_payment
Still waiting for transfer to be completed.,transfer_not_received_by_recipient
I need to close my account as soon as possible.,terminate_account
Can I transfer my salary if its in GBP?,receiving_money
Please tell me how I can get a virtual card.,getting_virtual_card
I misplaced my phone so I can't use the app! Does this mean I can't use my card?,lost_or_stolen_phone
What is the activation process on my new card?,activate_my_card
Why would a transfer to an account not be allowed?,beneficiary_not_allowed
"I think my transfer was declined, but why?",declined_transfer
I was at the store earlier and my virtual card didn't work. What's the solution for this problem?,virtual_card_not_working
I can't find my code,passcode_forgotten
Can I top up my card with other cards?,supported_cards_and_currencies
I'm trying to activate the auto-top up function. Where is it?,automatic_top_up
I forgot my pin and am blocked now. Can I reset it somewhere?,pin_blocked
In the app I see a direct debit that I don't recognize.,direct_debit_payment_not_recognised
How many different cards can I have for my account?,getting_spare_card
What is the rate for exchange fees?,exchange_charge
How do I check my security settings to allow contactless pay?,contactless_not_working
I requested a refund but am unable to see it in my account. Why is that?,Refund_not_showing_up
"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?
i tried to withdraw money but was told i didn't have funds,declined_cash_withdrawal
Is there anywhere I can't use my card?,card_acceptance
Can I auto top up multiple times?,automatic_top_up
I still don't have my pin.,get_physical_card
"Top up my card please, which y'all support?",supported_cards_and_currencies
What are the fees for using transfer to top off my account?,top_up_by_bank_transfer_charge
I'm panicking!  I lost my card!  Help!,lost_or_stolen_card
What do I do if I can't access my passcode?,passcode_forgotten
"went somewhere else, need to change details",edit_personal_details
Is there an automatic top up feature?,automatic_top_up
How do I validate my identity.,verify_my_identity
My beneficiary is not allowed?  Why?,beneficiary_not_allowed
A payment is showing twice. Why is that?,transaction_charged_twice
How can I activate my card so I can start using it?,activate_my_card
How is the PIN delivered?,get_physical_card
There is a direct debit set up that I didn't create.,direct_debit_payment_not_recognised
Why can't I use a disposable card?,disposable_card_limits
CAN YOU EXPLAIN HOW TO TRANSFER MONEY INTO MY  ACCOUNT FOR ME?,transfer_into_account
Why am I charged a fee for withdrawing cash?,cash_withdrawal_charge
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,wrong_exchange_rate_for_cash_withdrawal
What are your currency exchange fees?,exchange_charge
Oh no!  I lost my card!  Help!,lost_or_stolen_card
"Can you explain your refund policy, please?",request_refund
Is there a reason to why I was charged twice for a transaction?,transaction_charged_twice
"You can do that in just a few seconds. Go to account, hit activate, and follow the directions from there.",activate_my_card
Weird charges are appearing in my debit account.,direct_debit_payment_not_recognised
Is there a transfer fee?,transfer_fee_charged
What methods are available for my friend to send me money?,receiving_money
Something is wrong with my payment account since it has been declined,declined_card_payment
I don't have my access code for the app.,passcode_forgotten
How simple is it to transfer money into my account?,transfer_into_account
My money disappeared right when I tried to top up,topping_up_by_card
How do I go about changing my PIN?,change_pin
How much can I top up in a day?,top_up_limits
There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has access to my card?Can you check whats the issue ?,card_payment_not_recognised
I would like to know the countries you are offer services in?,country_support
Do you have any top-up limits?,top_up_limits
Can I unblock my PIN in the app?,pin_blocked
What happened to my top-up? It was all done and now it's gone! Are you having problems with your system?,top_up_reverted
How do I retrieve a trapped card from a ATM?,card_swallowed
Where do I link the new card?,card_linking
"The service here is horrible, I want to delete my account.",terminate_account
"Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??",wrong_amount_of_cash_received
What do you charge for top ups?,top_up_by_card_charge
What do you need so I can verify my identity?,verify_my_identity
"I am looking to get a Visa credit card, what must I do to achieve this?",visa_or_mastercard
My refund for a purchase hasn't  cone through yet.,Refund_not_showing_up
Why did my exchange rate change?,wrong_exchange_rate_for_cash_withdrawal
why was i chargged,transfer_fee_charged
I could not use my card in a store.,declined_card_payment
Would like to use my card and need to activate it first.  Can you help me do this?,activate_my_card
Does it cost to exchange currencies with this card?,exchange_charge
Is there an age limit to open an account,age_limit
"Hi, I was trying to use my card but it was declining by ATM. I have cross checked with two different ATMs but i was facing the same issue. Could you please check my account.",declined_cash_withdrawal
"I tried again to top up my card after doing it a couple days ago when it had worked. Now, it doesn't seem to be working. Can you tell me what the deal is here please?",top_up_failed
I've completely forgot the code to get into the app.,passcode_forgotten
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
Where do I go to unblock my PIN?,pin_blocked
Double check your funds may be declined,declined_transfer
I was just needing to know why my card got declined,declined_card_payment
"For a week now, I have tried to use my card and it is still not working.",card_not_working
What types of foreign money can be used with this service.?,fiat_currency_support
I sent a payment but now it's not showing up.,reverted_card_payment?
Do you offer account services for children and teens?,age_limit
How can I top up my account by bank transfer?,transfer_into_account
Do you accept Visa or Mastercard?,visa_or_mastercard
When will the card arrive?,card_delivery_estimate
What apps can I use to top up my account?,top_up_by_cash_or_cheque
I got less cash because of the exchange rate.,wrong_exchange_rate_for_cash_withdrawal
What documents do I need to validate my identity?,verify_my_identity
Do you limit my top-ups?,top_up_limits
Where do my funds originate from?,verify_source_of_funds
I tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted
Are both Visa and Mastercard offered?,visa_or_mastercard
I was at an ATM and it swallowed my card.,card_swallowed
The exchange rate applied was incorrect when I was traveling outside the country.,wrong_exchange_rate_for_cash_withdrawal
Why do we need to verify top-up?,verify_top_up
I haven't received the PIN yet.,get_physical_card
Why is allowance not being given to my beneficiary?,beneficiary_not_allowed
why is a transfer to beneficiary not possible?,beneficiary_not_allowed
I have not received the amount of cash i was supposed to.,wrong_amount_of_cash_received
I just got my card and cannot get it to work.,activate_my_card
"I thought cash withdrawals were free? Why have I been charged a fee? Also, how much is this fee?",cash_withdrawal_charge
What should I do if I can't use my card?,card_not_working
I made a transfer recently but it has not changed on my dashboard.,pending_transfer
Can I get a physical card,order_physical_card
I need to verify my source of funds,verify_source_of_funds
When will my top-up happen?,pending_top_up
How do I get my money back for something I bought?,request_refund
I made this payment days ago so why hasn't it gone through yet?,pending_card_payment
I could not get the cash I wanted,wrong_amount_of_cash_received
My card has gone missing.,lost_or_stolen_card
Mastercard is my preferred company.,visa_or_mastercard
"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",card_payment_fee_charged
I'm not sure where this charge came from.,card_payment_not_recognised
What is the function of the identity check,why_verify_identity
Can I hold money in other currencies?,fiat_currency_support
"My account is blocked, how do I log in now",pin_blocked
what's my top-up verification code?,verify_top_up
Please help me delete this account.,terminate_account
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up
I want to change my PIN - do I need to be in a bank?,change_pin
How man currencies can I hold?,fiat_currency_support
Why is there a fee for cash withdrawal?,cash_withdrawal_charge
Where did the money transfer go?,transfer_not_received_by_recipient
Why isn't my refund showing up in my statement?,Refund_not_showing_up
What currencies do you offer?,fiat_currency_support
Why is there a direct debit set up in my name?,direct_debit_payment_not_recognised
I paid with my card and ended up being charged a fee.,card_payment_fee_charged
can i use both visa and mastercard,visa_or_mastercard
I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.,cash_withdrawal_not_recognised
"For the identity check, what kind of documents do I need to have?",verify_my_identity
How long does it take to get my money,transfer_timing
"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",pending_cash_withdrawal
Do you have a list of countries you operate in?,country_support
The app doesn't think that I am myself,unable_to_verify_identity
I added funds to my account but the app didn't process it.,top_up_failed
Help.  I have a stolen card!,lost_or_stolen_card
How do I change my name after marriage,edit_personal_details
Is my card ready for use or does it need activated and if so how?,activate_my_card
Please tell me if I'm going to be charged for sending out more cards?,getting_spare_card
I would like to cancel a payment. I purchased something several days ago and i still have not received it.,request_refund
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_linking
I returned an item but don't see it on my account?,Refund_not_showing_up
Why would my card payment be cancelled?,reverted_card_payment?
There was a fee charged when I paid with my card.,card_payment_fee_charged
"I sent out money, but was charged extra for transferring. Why?",transfer_fee_charged
When will my transfer be in my account?,transfer_timing
Is it possible for me to top up with cash?,top_up_by_cash_or_cheque
I was charged the wing amount for an item.,card_payment_wrong_exchange_rate
Do I need to make a regular payment before a contactless one?,contactless_not_working
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,balance_not_updated_after_cheque_or_cash_deposit
there's a delay in my top-up,pending_top_up
I want to use auto top-up. Is there a limit?,automatic_top_up
Why didn't my transfer complete?,failed_transfer
How do I get another card,getting_spare_card
My app says I withdraw money from my account from an ATM.,cash_withdrawal_not_recognised
I wondered if multiple currencies is okay?,fiat_currency_support
Cancel a transaction,cancel_transfer
"Using your app, would I be able to exchange between USD and GBP?",exchange_via_app
Is there any fees associated with receiving money with this account?,top_up_by_bank_transfer_charge
Can you tell me why my transfer is pending still?,pending_transfer
what is the exchange rate?,exchange_rate
How long is the wait for my card?,card_delivery_estimate
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,card_payment_wrong_exchange_rate
I see that I have been charged multiple times for the same transaction.,transaction_charged_twice
When will I receive the card?,card_delivery_estimate
I moved and need to change my address.,edit_personal_details
Why was I unable to finish this transfer?,failed_transfer
should i contact customer support if i can't edit details,edit_personal_details
How do I cancel a transfer?,cancel_transfer
I would like to know why I was charged twice for my purchase.,transaction_charged_twice
Where can I view my PIN?,pin_blocked
Can I use this card at an ATM?,atm_support
I need some help with identity verification.,verify_my_identity
I requested a refund but can't see it.,Refund_not_showing_up
Can I get money out of any machine?,atm_support
Can I use this account to receive my salary?,receiving_money
My card payment has been declined,declined_card_payment
Is there a limit to top-ups?,top_up_limits
I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,wrong_amount_of_cash_received
Can I use my apple watch to top-up?,apple_pay_or_google_pay
Yesterday I had my phone stolen.  Please advise what I should do.,lost_or_stolen_phone
How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
I've got a repeated tranasaction on my card.,transaction_charged_twice
how do i find top up for cash deposit,top_up_by_cash_or_cheque
"I would like to know why my payment is still pending, can you help?",pending_transfer
Do you accept Mastercard?,supported_cards_and_currencies
How can I resolve a problem where my card won't go through at all?,card_not_working
Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal
Why was I double charged?,transaction_charged_twice
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,balance_not_updated_after_bank_transfer
do i have to setup apple pay to use it,apple_pay_or_google_pay
Help! I need to cancel a transaction.,cancel_transfer
Why isn't my balance reflecting a transfer I did?,balance_not_updated_after_bank_transfer
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",balance_not_updated_after_bank_transfer
My app shows a direct debit that isn't mine.,direct_debit_payment_not_recognised
"My cash withdrawal shows pending, why?",pending_cash_withdrawal
What steps do I need to take to close my account?,terminate_account
I bought something this morning and the payment is still pending,pending_card_payment
Is there a way to change my PIN without having to go to the bank?,change_pin
How do I delete my account now,terminate_account
I can't find the card PIN.,get_physical_card
I left my card at a restaurant and now its missing.,lost_or_stolen_card
What are the age requirements for service?,age_limit
What is taking so long with my top up?,pending_top_up
"Even though I added money ey to the card, I couldn't use it",pending_top_up
"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer
Where is the card PIN located?,get_physical_card
Can I get more cards just incase?,getting_spare_card
"My card payment is just showing up as pending since forever, what's going on with that, when should it be going through?",pending_card_payment
Can you please tell me why my transfer failed?,failed_transfer
"Hello, I went ahead and checked my account details to be sure, and they are definitely correct.  I've had a transfer pending for a while, and I can't understand why it hasn't gone through yet.",pending_transfer
I would like to request a card.,order_physical_card
What do I have to do to change my pin?,change_pin
Can I top-up as much as I want?,top_up_limits
What transfer methods do you accept?,transfer_into_account
Am I able to modify my account details?,edit_personal_details
Why do you need to know so much about me,why_verify_identity
An incorrect exchange rate was applied to an item I bought.,card_payment_wrong_exchange_rate
Is American Express supported for adding funds?,supported_cards_and_currencies
Why has my beneficiary been denied?,beneficiary_not_allowed
Send my card as soon as you are able to.,card_delivery_estimate
My top-up was revoked.,top_up_reverted
Does Apple Pay give the option to top up?,apple_pay_or_google_pay
is there a way to fix my top up,top_up_failed
I requested a refund from a merchant but don't see the money in my account.  Are you able to check with the merchant or process the refund manually?,Refund_not_showing_up
"My details need to be changed, how can I do so?",edit_personal_details
How can I revert a transaction from this morning?,cancel_transfer
My statement shows an extra fee - what is it?,extra_charge_on_statement
Will filling stations accept my card?,card_acceptance
Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit
I tried to pay with my card and it didn't work,declined_card_payment
My top up was denied in the app.,top_up_failed
"I need to change my name, since i just got married",edit_personal_details
I want to create a new pin.,change_pin
There are automatic debits on my account that I did not make.,direct_debit_payment_not_recognised
What are Interbanks current exchange rates?,exchange_rate
